"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
1002290,"     C/2005 L14 (SOHO)","2005 L14",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453534.5,53534,2005-06-13.0,J2000,1.0000,,0.005,143.71,7.70,86.31,,,,2453534.55,2005-06-13.0,,,,,,,,,,,,,,,,,,PAR,,0,2005-06-12,2005-06-12,16,,,,,T,,,,,,,,
1002291,"     C/2005 L15 (SOHO)","2005 L15",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453538.6,53538,2005-06-17.0,J2000,1.0000,,0.005,142.96,334.00,57.64,,,,2453538.57,2005-06-17.0,,,,,,,,,,,,,,,,,,PAR,,1,2005-06-15,2005-06-16,38,,,,,T,,,,,,,,
1002292,"     C/2005 M2 (SOHO)","2005 M2",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453538.5,53538,2005-06-17.0,J2000,1.0000,,0.005,144.19,1.26,81.36,,,,2453538.54,2005-06-17.0,,,,,,,,,,,,,,,,,,PAR,,0,2005-06-16,2005-06-16,24,,,,,T,,,,,,,,
1002293,"     C/2005 M3 (SOHO)","2005 M3",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453541.3,53541,2005-06-19.8,J2000,1.0000,,0.035,88.99,140.98,247.50,,,,2453541.30,2005-06-19.8,,,,,,,,,,,,,,,,,,PAR,,0,2005-06-19,2005-06-19,20,,,,,T,,,,,,,,
1002294,"     C/2005 M4 (SOHO)","2005 M4",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453542.7,53542,2005-06-21.2,J2000,1.0000,,0.005,143.26,4.47,83.86,,,,2453542.71,2005-06-21.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-06-20,2005-06-20,20,,,,,T,,,,,,,,
1002295,"     C/2005 M5 (SOHO)","2005 M5",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453542.9,53542,2005-06-21.4,J2000,1.0000,,0.005,144.93,341.52,63.18,,,,2453542.91,2005-06-21.4,,,,,,,,,,,,,,,,,,PAR,,1,2005-06-20,2005-06-21,17,,,,,T,,,,,,,,
1002296,"     C/2005 M6 (SOHO)","2005 M6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453546.7,53546,2005-06-25.1,J2000,1.0000,,0.005,145.41,341.90,62.25,,,,2453546.68,2005-06-25.1,,,,,,,,,,,,,,,,,,PAR,,0,2005-06-24,2005-06-24,9,,,,,T,,,,,,,,
1002297,"     C/2005 M7 (SOHO)","2005 M7",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453547.9,53547,2005-06-26.3,J2000,1.0000,,0.005,144.81,347.55,68.36,,,,2453547.89,2005-06-26.3,,,,,,,,,,,,,,,,,,PAR,,1,2005-06-25,2005-06-26,33,,,,,T,,,,,,,,
1002298,"     C/2005 M8 (SOHO)","2005 M8",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453549.7,53549,2005-06-28.1,J2000,1.0000,,0.006,146.71,337.42,55.76,,,,2453549.67,2005-06-28.1,,,,,,,,,,,,,,,,,,PAR,,0,2005-06-27,2005-06-27,9,,,,,T,,,,,,,,
1002299,"     C/2005 M9 (SOHO)","2005 M9",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453550.0,53549,2005-06-28.4,J2000,1.0000,,0.005,144.64,345.73,67.16,,,,2453549.99,2005-06-28.4,,,,,,,,,,,,,,,,,,PAR,,1,2005-06-27,2005-06-28,18,,,,,T,,,,,,,,
1002300,"     C/2005 M10 (SOHO)","2005 M10",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453551.3,53551,2005-06-29.7,J2000,1.0000,,0.005,145.00,346.00,66.05,,,,2453551.29,2005-06-29.7,,,,,,,,,,,,,,,,,,PAR,,0,2005-06-29,2005-06-29,8,,,,,T,,,,,,,,
1001651,"     C/2005 N1 (Juels-Holvorcem)","2005 N1",Juels-Holvorcem,C,,,0,,,11.4,14.2,10.5,5.,0.03,,,,,,,,,,,,,"JPL 33",2453667.5,53667,2005-10-24.0,J2000,0.9985,729,1.125,51.18,3.24,80.05,0.00,1456.87,5.007e-05,2453604.54,2005-08-22.0,7.19e+06,1.97e+04,0.589,229,1.74,0.831,5.6e-06,2.6e+00,1.2e-06,5.5e-05,4.7e-05,1.4e-04,1.7e-05,5.3e+00,2.7e-07,1.3e-04,3.9e+04,COM,"Otto Matic",275,2005-07-01,2006-04-02,226,,,,.56695,,,,,,,,,
1001654,"     C/2005 N4 (Catalina)","2005 N4",Catalina,C,,,0,,,14.2,17.0,10.,5.,0.03,,,,,,,,,,,,,"JPL 12",2453565.5,53565,2005-07-14.0,J2000,0.9606,58.49,2.304,116.63,64.04,136.55,0.03,114.67,0.002203,2453554.10,2005-07-02.5,1.63e+05,447,1.47,571,2.58,-0.746,3.9e-04,5.8e-01,7.1e-05,7.2e-04,1.7e-03,3.3e-03,3.7e-04,1.1e+00,3.3e-05,6.4e-03,2.4e+03,COM,"Otto Matic",54,2005-07-06,2005-08-29,206,,,5,.54626,,,,,,,,,
1001655,"     C/2005 N5 (Catalina)","2005 N5",Catalina,C,,,0,,,16.0,,4.5,,,,,,,,,,,,,,,"JPL 27",2453631.5,53631,2005-09-18.0,J2000,0.9433,28.69,1.627,21.38,156.41,207.77,0.17,55.75,0.006415,2453605.18,2005-08-22.6,5.61e+04,154,0.65,253,1.21,1.63,1.3e-05,6.6e-03,3.4e-06,7.7e-05,1.2e-04,2.3e-04,5.7e-05,1.3e-02,2.2e-06,3.2e-04,1.9e+01,HTC,"Otto Matic",191,2005-07-12,2006-01-19,233,,,4,.69431,,,,,,,,,
1002301,"     C/2005 N6 (SOHO)","2005 N6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453558.2,53558,2005-07-06.6,J2000,1.0000,,0.005,145.55,344.03,63.86,,,,2453558.18,2005-07-06.6,,,,,,,,,,,,,,,,,,PAR,,0,2005-07-06,2005-07-06,4,,,,,T,,,,,,,,
1002302,"     C/2005 N7 (SOHO)","2005 N7",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453564.6,53564,2005-07-13.0,J2000,1.0000,,0.005,144.42,6.93,85.72,,,,2453564.57,2005-07-13.0,,,,,,,,,,,,,,,,,,PAR,,1,2005-07-11,2005-07-12,38,,,,,T,,,,,,,,
1002303,"     C/2005 N8 (SOHO)","2005 N8",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453564.8,53564,2005-07-13.3,J2000,1.0000,,0.005,133.68,15.58,98.51,,,,2453564.83,2005-07-13.3,,,,,,,,,,,,,,,,,,PAR,,0,2005-07-12,2005-07-12,8,,,,,T,,,,,,,,
1002304,"     C/2005 N9 (SOHO)","2005 N9",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453565.9,53565,2005-07-14.4,J2000,1.0000,,0.005,144.46,353.94,73.64,,,,2453565.94,2005-07-14.4,,,,,,,,,,,,,,,,,,PAR,,1,2005-07-13,2005-07-14,50,,,,,T,,,,,,,,
1002305,"     C/2005 N10 (SOHO)","2005 N10",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453565.6,53565,2005-07-14.0,J2000,1.0000,,0.006,138.69,344.17,69.58,,,,2453565.58,2005-07-14.0,,,,,,,,,,,,,,,,,,PAR,,0,2005-07-13,2005-07-13,17,,,,,T,,,,,,,,
1001657,"     C/2005 O1 (NEAT)","2005 O1",NEAT,C,,,0,,,7.1,14.4,17.5,5.,0.03,,,,,,,,,,,,,"JPL 12",2453594.5,53594,2005-08-12.0,J2000,0.9296,51,3.591,155.98,304.80,324.74,0.23,98.41,0.002706,2453507.87,2005-05-17.3,1.33e+05,364,2.62,1.02e+03,0.951,-2.01,1.0e-03,7.3e-01,2.5e-04,2.7e-03,2.6e-03,4.7e-03,5.1e-03,1.4e+00,5.8e-05,3.6e-02,2.8e+03,COM,"Otto Matic",72,2005-07-27,2005-10-07,90,,,6,.5003,,,,,,,,,
1001658,"     C/2005 O2 (Christensen)","2005 O2",Christensen,C,,,0,,,5.2,14.0,20.,5.,0.03,,,,,,,,,,,,,"JPL 18",2453638.5,53638,2005-09-25.0,J2000,0.8594,23.71,3.334,148.89,280.77,263.83,0.14,44.08,0.008539,2453621.95,2005-09-08.4,4.22e+04,115,2.53,984,0.275,-1.65,7.2e-05,1.2e-02,2.1e-05,6.8e-05,2.3e-04,5.3e-04,1.0e-04,2.3e-02,6.6e-06,1.9e-03,3.3e+01,HTC,"Otto Matic",359,2005-07-31,2006-07-25,126,,,4,.62557,,,,,,,,,
1002306,"     C/2005 O3 (SOHO)","2005 O3",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453575.1,53575,2005-07-23.5,J2000,1.0000,,0.005,144.10,0.93,80.61,,,,2453575.09,2005-07-23.5,,,,,,,,,,,,,,,,,,PAR,,2,2005-07-21,2005-07-23,51,,,,,T,,,,,,,,
1002307,"     C/2005 O4 (SOHO)","2005 O4",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453576.5,53576,2005-07-25.0,J2000,1.0000,,0.005,144.82,4.88,83.46,,,,2453576.51,2005-07-25.0,,,,,,,,,,,,,,,,,,PAR,,1,2005-07-23,2005-07-24,21,,,,,T,,,,,,,,
1002308,"     C/2005 O5 (SOHO)","2005 O5",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453577.8,53577,2005-07-26.2,J2000,1.0000,,0.036,74.41,67.93,60.68,,,,2453577.79,2005-07-26.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-07-26,2005-07-26,12,,,,,T,,,,,,,,
1002309,"     C/2005 O6 (SOHO)","2005 O6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453578.8,53578,2005-07-27.3,J2000,1.0000,,0.005,144.34,356.56,75.93,,,,2453578.81,2005-07-27.3,,,,,,,,,,,,,,,,,,PAR,,1,2005-07-26,2005-07-27,30,,,,,T,,,,,,,,
1002310,"     C/2005 P1 (SOHO)","2005 P1",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453589.0,53589,2005-08-06.5,J2000,1.0000,,0.005,144.54,6.32,85.08,,,,2453589.03,2005-08-06.5,,,,,,,,,,,,,,,,,,PAR,,1,2005-08-05,2005-08-06,33,,,,,T,,,,,,,,
1002311,"     C/2005 P2 (SOHO)","2005 P2",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453588.6,53588,2005-08-06.1,J2000,1.0000,,0.005,144.43,357.47,79.28,,,,2453588.61,2005-08-06.1,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-05,2005-08-05,11,,,,,T,,,,,,,,
1001660,"     C/2005 P3 (SWAN)","2005 P3",SWAN,C,,,0,,,13.0,18.0,9.75,5.,0.03,,,,,,,,,,,,,"JPL 16",2453618.5,53618,2005-09-05.0,J2000,0.9877,42.6,0.526,89.71,242.78,32.14,0.09,84.68,0.003544,2453592.25,2005-08-09.7,1.02e+05,278,0.432,168,0.446,0.127,6.0e-05,2.1e-01,1.4e-05,1.6e-03,4.8e-04,1.5e-03,6.8e-04,4.1e-01,2.6e-05,2.1e-04,7.4e+02,COM,"Otto Matic",63,2005-08-24,2005-10-26,78,,,5,1.0691,,,,,,,,,
1002539,"     C/2005 P4 (SOHO)","2005 P4",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453594.5,53594,2005-08-12.0,J2000,1.0000,,0.005,143.97,1.47,81.35,,,,2453594.55,2005-08-12.0,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-11,2005-08-11,31,,,,,T,,,,,,,,
1002540,"     C/2005 P5 (SOHO)","2005 P5",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453595.9,53595,2005-08-13.3,J2000,1.0000,,0.005,141.82,16.35,97.26,,,,2453595.88,2005-08-13.3,,,,,,,,,,,,,,,,,,PAR,,1,2005-08-12,2005-08-13,15,,,,,T,,,,,,,,
1002541,"     C/2005 P6 (SOHO)","2005 P6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453597.2,53597,2005-08-14.7,J2000,1.0000,,0.005,143.88,359.19,77.62,,,,2453597.23,2005-08-14.7,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-14,2005-08-14,14,,,,,T,,,,,,,,
1001659,"     C/2005 Q1 (LINEAR)","2005 Q1",LINEAR,C,,,0,,,11.3,,4.5,,,,,,,,,,,,,,,"JPL 27",2453756.5,53756,2006-01-21.0,J2000,1.0043,-1482,6.408,105.19,87.73,44.69,0.00,,1.728e-05,2453608.01,2005-08-25.5,,,5.66,2.2e+03,2.17,,2.2e-05,7.6e+00,2.2e-05,6.1e-05,9.2e-05,5.4e-04,2.0e-05,,1.3e-07,6.1e-03,,HYP,"Otto Matic",780,2005-08-27,2007-10-16,156,,,,.7087,,,,,,,,,
1002542,"     C/2005 Q2 (SOHO)","2005 Q2",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453605.7,53605,2005-08-23.2,J2000,1.0000,,0.038,74.51,76.48,58.53,,,,2453605.71,2005-08-23.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-23,2005-08-23,8,,,,,T,,,,,,,,
1002543,"     C/2005 Q3 (SOHO)","2005 Q3",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453612.8,53612,2005-08-30.3,J2000,1.0000,,0.025,43.52,70.89,93.72,,,,2453612.83,2005-08-30.3,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-30,2005-08-30,9,,,,,T,,,,,,,,
1002544,"     C/2005 Q5 (SOHO)","2005 Q5",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453601.2,53601,2005-08-18.6,J2000,1.0000,,0.005,144.55,7.08,85.52,,,,2453601.18,2005-08-18.6,,,,,,,,,,,,,,,,,,PAR,,1,2005-08-17,2005-08-18,26,,,,,T,,,,,,,,
1002545,"     C/2005 Q6 (SOHO)","2005 Q6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453601.7,53601,2005-08-19.2,J2000,1.0000,,0.039,50.40,156.59,299.54,,,,2453601.73,2005-08-19.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-19,2005-08-19,16,,,,,T,,,,,,,,
1002546,"     C/2005 Q7 (SOHO)","2005 Q7",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453608.1,53608,2005-08-25.6,J2000,1.0000,,0.005,143.97,1.38,81.40,,,,2453608.13,2005-08-25.6,,,,,,,,,,,,,,,,,,PAR,,1,2005-08-24,2005-08-25,30,,,,,T,,,,,,,,
1002547,"     C/2005 Q8 (SOHO)","2005 Q8",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453607.9,53607,2005-08-25.3,J2000,1.0000,,0.038,72.42,77.20,58.37,,,,2453607.87,2005-08-25.3,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-25,2005-08-25,5,,,,,T,,,,,,,,
1002548,"     C/2005 Q9 (SOHO)","2005 Q9",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453613.3,53613,2005-08-30.8,J2000,1.0000,,0.005,144.71,5.66,84.05,,,,2453613.32,2005-08-30.8,,,,,,,,,,,,,,,,,,PAR,,1,2005-08-29,2005-08-30,32,,,,,T,,,,,,,,
1002549,"     C/2005 Q10 (SOHO)","2005 Q10",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453613.7,53613,2005-08-31.2,J2000,1.0000,,0.005,144.21,1.18,79.15,,,,2453613.72,2005-08-31.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-08-30,2005-08-30,27,,,,,T,,,,,,,,
1001664,"     C/2005 R4 (LINEAR)","2005 R4",LINEAR,C,,,0,,,7.7,11.1,10.,5.,0.03,,,,,,,,,,,,,"JPL 34",2453779.5,53779,2006-02-13.0,J2000,0.9975,2066,5.188,164.01,63.77,6.89,360.00,4126.15,1.05e-05,2453802.51,2006-03-08.0,3.43e+07,9.39e+04,4.2,1.64e+03,0.177,-2.71,1.2e-05,1.0e+01,8.3e-06,4.0e-05,4.3e-05,2.9e-04,1.8e-06,2.0e+01,7.7e-08,2.6e-03,2.5e+05,COM,"Otto Matic",469,2005-09-13,2006-12-26,491,,,,.71455,,,,,,,,,
1002550,"     C/2005 R5 (SOHO)","2005 R5",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453620.0,53619,2005-09-06.4,J2000,1.0000,,0.005,143.62,357.96,80.85,,,,2453619.98,2005-09-06.4,,,,,,,,,,,,,,,,,,PAR,,1,2005-09-05,2005-09-06,16,,,,,T,,,,,,,,
1002551,"     C/2005 R6 (SOHO)","2005 R6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453620.4,53620,2005-09-06.9,J2000,1.0000,,0.005,142.24,3.29,90.06,,,,2453620.43,2005-09-06.9,,,,,,,,,,,,,,,,,,PAR,,0,2005-09-06,2005-09-06,18,,,,,T,,,,,,,,
1002552,"     C/2005 R7 (SOHO)","2005 R7",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453630.1,53630,2005-09-16.5,J2000,1.0000,,0.005,144.12,359.63,78.09,,,,2453630.07,2005-09-16.5,,,,,,,,,,,,,,,,,,PAR,,1,2005-09-15,2005-09-16,45,,,,,T,,,,,,,,
1002553,"     C/2005 S1 (SOHO)","2005 S1",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453642.8,53642,2005-09-29.2,J2000,1.0000,,0.005,144.20,2.01,78.66,,,,2453642.79,2005-09-29.2,,,,,,,,,,,,,,,,,,PAR,,2,2005-09-27,2005-09-29,66,,,,,T,,,,,,,,
1001666,"     P/2005 S2 (Skiff)","2005 S2",Skiff,P,,,0,,,7.9,12.1,10.,5.,0.03,,,,,,,,,,,,,"JPL 10",2453616.5,53616,2005-09-03.0,J2000,0.1967,7.965,6.398,3.14,161.27,229.93,346.81,9.53,0.04385,2453917.24,2006-06-30.7,8.21e+03,22.5,5.4,2.1e+03,1.44,3.08,4.7e-04,2.5e-03,1.8e-03,2.4e-04,2.2e-03,1.8e-01,1.0e-01,3.0e-03,2.1e-05,2.5e+00,3.9e+00,CTc,"Otto Matic",427,2004-09-07,2005-11-08,90,,,5,.68208,,,,,,,,,
1001668,"     C/2005 S4 (McNaught)","2005 S4",McNaught,C,,,0,,,9.9,,5.5,,,,,,,,,,,,,,,"JPL 66",2454257.5,54257,2007-06-06.0,J2000,0.9990,5686,5.850,107.96,318.29,31.45,360.00,11366.69,2.299e-06,2454300.15,2007-07-18.6,1.57e+08,4.29e+05,4.95,1.93e+03,1.22,-0.924,9.6e-06,5.3e+01,7.1e-06,2.4e-05,1.5e-05,8.5e-05,1.4e-06,1.1e+02,3.2e-08,1.0e-03,2.2e+06,COM,"Otto Matic",1457,2005-07-27,2009-07-23,580,,,,.70847,,,,,,,,,
1002554,"     C/2005 S5 (SOHO)","2005 S5",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453632.9,53632,2005-09-19.4,J2000,1.0000,,0.005,132.02,311.81,53.53,,,,2453632.93,2005-09-19.4,,,,,,,,,,,,,,,,,,PAR,,1,2005-09-18,2005-09-19,26,,,,,T,,,,,,,,
1002555,"     C/2005 S6 (SOHO)","2005 S6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453634.8,53634,2005-09-21.2,J2000,1.0000,,0.005,144.11,0.03,76.86,,,,2453634.78,2005-09-21.2,,,,,,,,,,,,,,,,,,PAR,,1,2005-09-20,2005-09-21,37,,,,,T,,,,,,,,
1002556,"     C/2005 S7 (SOHO)","2005 S7",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453637.5,53637,2005-09-23.9,J2000,1.0000,,0.005,144.11,8.13,83.26,,,,2453637.48,2005-09-23.9,,,,,,,,,,,,,,,,,,PAR,,0,2005-09-23,2005-09-23,15,,,,,T,,,,,,,,
1002557,"     C/2005 S8 (SOHO)","2005 S8",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453637.9,53637,2005-09-24.4,J2000,1.0000,,0.005,144.22,7.89,85.79,,,,2453637.93,2005-09-24.4,,,,,,,,,,,,,,,,,,PAR,,1,2005-09-23,2005-09-24,27,,,,,T,,,,,,,,
1002558,"     C/2005 S9 (SOHO)","2005 S9",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453638.8,53638,2005-09-25.2,J2000,1.0000,,0.010,144.67,4.21,72.10,,,,2453638.76,2005-09-25.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-09-24,2005-09-24,25,,,,,T,,,,,,,,
1002559,"     C/2005 S10 (SOHO)","2005 S10",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453639.1,53639,2005-09-25.5,J2000,1.0000,,0.005,144.09,359.92,76.62,,,,2453639.06,2005-09-25.5,,,,,,,,,,,,,,,,,,PAR,,1,2005-09-24,2005-09-25,24,,,,,T,,,,,,,,
1002560,"     C/2005 S11 (SOHO)","2005 S11",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453639.5,53639,2005-09-25.9,J2000,1.0000,,0.009,145.39,6.64,71.61,,,,2453639.47,2005-09-25.9,,,,,,,,,,,,,,,,,,PAR,,0,2005-09-25,2005-09-25,20,,,,,T,,,,,,,,
1002561,"     C/2005 S12 (SOHO)","2005 S12",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453640.4,53640,2005-09-26.8,J2000,1.0000,,0.007,145.12,5.09,82.88,,,,2453640.39,2005-09-26.8,,,,,,,,,,,,,,,,,,PAR,,0,2005-09-26,2005-09-26,26,,,,,T,,,,,,,,
1002562,"     C/2005 S13 (SOHO)","2005 S13",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453644.2,53644,2005-09-30.6,J2000,1.0000,,0.007,144.65,6.31,83.77,,,,2453644.16,2005-09-30.6,,,,,,,,,,,,,,,,,,PAR,,1,2005-09-29,2005-09-30,29,,,,,T,,,,,,,,
1001670,"     P/2005 T3 (Read)","2005 T3",Read,P,,,0,,,9.2,13.3,10.,5.,0.03,,,,,,,,,,,,,"JPL 9",2453667.5,53667,2005-10-24.0,J2000,0.1738,7.507,6.202,6.26,28.00,8.16,356.15,8.81,0.04792,2453747.94,2006-01-12.4,7.51e+03,20.6,5.21,2.03e+03,1.25,3.04,1.7e-03,9.2e-03,5.0e-03,1.2e-02,4.5e-03,6.0e-01,4.0e-01,1.1e-02,8.8e-05,8.5e+00,1.4e+01,CTc,"Otto Matic",57,2005-09-30,2005-11-26,42,,,6,.47555,,,,,,,,,
1001673,"     P/2005 T4 (SWAN)","2005 T4",SWAN,P,Y,,0,,,15.4,,10.,,,,,,,,,,,,,,,"JPL 7",2453667.5,53667,2005-10-24.0,J2000,0.9304,9.324,0.649,160.04,25.42,41.44,0.47,18.00,0.03462,2453654.04,2005-10-10.5,1.04e+04,28.5,0.157,61.2,0.355,-0.365,1.4e-03,1.9e-01,7.8e-06,6.7e-04,3.9e-03,1.1e-02,1.4e-02,3.7e-01,1.1e-03,4.7e-03,3.2e+02,HTC,"Otto Matic",17,2005-10-14,2005-10-31,31,,,8,.67104,,,,,,,,,
1002563,"     C/2005 T6 (SOHO)","2005 T6",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453646.0,53646,2005-10-02.5,J2000,1.0000,,0.006,143.98,3.27,76.89,,,,2453646.05,2005-10-02.5,,,,,,,,,,,,,,,,,,PAR,,1,2005-10-01,2005-10-02,30,,,,,T,,,,,,,,
1002564,"     C/2005 T7 (SOHO)","2005 T7",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453648.6,53648,2005-10-05.1,J2000,1.0000,,0.005,144.41,358.09,76.75,,,,2453648.61,2005-10-05.1,,,,,,,,,,,,,,,,,,PAR,,0,2005-10-04,2005-10-04,13,,,,,T,,,,,,,,
1002565,"     C/2005 T8 (SOHO)","2005 T8",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453650.7,53650,2005-10-07.2,J2000,1.0000,,0.005,145.25,3.30,80.40,,,,2453650.72,2005-10-07.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-10-06,2005-10-06,13,,,,,T,,,,,,,,
1002566,"     C/2005 T9 (SOHO)","2005 T9",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453651.8,53651,2005-10-08.2,J2000,1.0000,,0.037,72.51,75.23,56.03,,,,2453651.78,2005-10-08.2,,,,,,,,,,,,,,,,,,PAR,,0,2005-10-08,2005-10-08,6,,,,,T,,,,,,,,
1002567,"     C/2005 T10 (SOHO)","2005 T10",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453658.6,53658,2005-10-15.0,J2000,1.0000,,0.005,145.16,3.30,84.94,,,,2453658.59,2005-10-15.0,,,,,,,,,,,,,,,,,,PAR,,0,2005-10-14,2005-10-14,6,,,,,T,,,,,,,,
1002568,"     C/2005 T11 (SOHO)","2005 T11",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453659.9,53659,2005-10-16.3,J2000,1.0000,,0.007,138.74,335.94,60.78,,,,2453659.85,2005-10-16.3,,,,,,,,,,,,,,,,,,PAR,,1,2005-10-15,2005-10-16,49,,,,,T,,,,,,,,
1002569,"     C/2005 U2 (SOHO)","2005 U2",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453662.2,53662,2005-10-18.7,J2000,1.0000,,0.005,143.98,0.68,76.49,,,,2453662.20,2005-10-18.7,,,,,,,,,,,,,,,,,,PAR,,0,2005-10-18,2005-10-18,17,,,,,T,,,,,,,,
1002570,"     C/2005 U3 (SOHO)","2005 U3",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453663.0,53662,2005-10-19.4,J2000,1.0000,,0.005,144.45,6.83,84.51,,,,2453662.96,2005-10-19.4,,,,,,,,,,,,,,,,,,PAR,,1,2005-10-18,2005-10-19,28,,,,,T,,,,,,,,
1002571,"     C/2005 U4 (SOHO)","2005 U4",SOHO,C,,,0,,,,,,,,,,,,,,,,,,,,SAO_2008,2453663.3,53663,2005-10-19.7,J2000,1.0000,,0.005,144.83,359.13,77.91,,,,2453663.29,2005-10-19.7,,,,,,,,,,,,,,,,,,PAR,,0,2005-10-19,2005-10-19,7,,,,,T,,,,,,,,
